Receipt no,Location,Customer name,Session id,Sale date,Status,Ordertype name,Token number,Product name,Product Category,Cost Per Unit,Selling Per Unit,Quantity
BL34,Bangalore,Kumar,28,07/09/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL35,Hyderabad,Vijay,28,07/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL36,Hyderabad,Sunil,28,07/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL36,Chennai,Naga,28,07/09/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL37,Chennai,Rajiv,28,07/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL37,Bangalore,Mahesh,28,07/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL37,Hyderabad,Naga,28,07/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL39,Bangalore,Mahesh,28,07/09/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL39,Hyderabad,Ganesh,28,07/09/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL40,Chennai,Kumar,28,07/09/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN31,Hyderabad,Vijay,28,07/09/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
LN31,Bangalore,Sunil,28,07/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN32,Bangalore,Naga,28,07/09/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN32,Chennai,Mahesh,28,07/09/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN33,Chennai,Ganesh,28,07/09/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
LN33,Bangalore,Kumar,28,07/09/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
LN35,Hyderabad,Vijay,28,07/09/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN36,Chennai,Sunil,28,07/09/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN37,Hyderabad,Naga,28,07/09/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN38,Chennai,Rajiv,28,07/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN39,Hyderabad,Mahesh,28,07/09/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
LN39,Hyderabad,Naga,28,07/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN39,Hyderabad,Mahesh,28,07/09/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
LN39,Chennai,Ganesh,28,07/09/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
LN40,Chennai,Kumar,28,07/09/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN40,Chennai,Vijay,28,07/09/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN41,Bangalore,Sunil,28,07/09/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN42,Chennai,Naga,28,07/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN43,Bangalore,Mahesh,28,08/09/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN24,Hyderabad,Ganesh,28,07/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN25,Bangalore,Kumar,28,07/09/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,3
LN26,Hyderabad,Vijay,28,07/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN26,Bangalore,Sunil,28,07/09/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN27,Bangalore,Naga,28,07/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN27,Chennai,Rajiv,28,07/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN27,Chennai,Mahesh,28,07/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN28,Bangalore,Naga,28,07/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN29,Hyderabad,Mahesh,28,07/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL42,Hyderabad,Ganesh,28,08/09/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL42,Hyderabad,Kumar,28,08/09/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL43,Chennai,Vijay,28,08/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL44,Hyderabad,Sunil,28,08/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL45,Chennai,Naga,28,08/09/2019,Ordered,On Shop,0,Wallet,Accessories,700,900,1
BL45,Hyderabad,Mahesh,28,08/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL45,Bangalore,Ganesh,28,08/09/2019,Ordered,On Shop,0,Wallet,Accessories,600,800,1
BL45,Bangalore,Kumar,28,08/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL46,Chennai,Vijay,28,08/09/2019,Ordered,On Shop,0,Wallet,Accessories,600,800,1
BL46,Chennai,Sunil,28,08/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL46,Hyderabad,Naga,28,08/09/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL46,Hyderabad,Rajiv,28,08/09/2019,Ordered,On Shop,0,Wallet,Accessories,600,800,1
BL47,Bangalore,Mahesh,28,08/09/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL47,Chennai,Naga,28,08/09/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL47,Chennai,Mahesh,28,08/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL47,Chennai,Ganesh,28,08/09/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL47,Bangalore,Kumar,28,08/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL48,Bangalore,Vijay,28,08/09/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL49,Chennai,Sunil,28,08/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL49,Chennai,Naga,28,08/09/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL49,Bangalore,Mahesh,28,08/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL49,Hyderabad,Ganesh,28,08/09/2019,Ordered,On Shop,0,Wallet,Accessories,700,900,1
BL50,Bangalore,Kumar,28,08/09/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL50,Hyderabad,Vijay,28,08/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL50,Bangalore,Sunil,28,08/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL50,Chennai,Naga,28,08/09/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL51,Chennai,Rajiv,28,08/09/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL51,Bangalore,Mahesh,28,08/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL52,Chennai,Naga,28,08/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL52,Hyderabad,Mahesh,28,08/09/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL53,Chennai,Ganesh,28,08/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL53,Chennai,Kumar,28,08/09/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL53,Chennai,Vijay,28,08/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL53,Bangalore,Sunil,28,08/09/2019,Ordered,On Shop,0,Wallet,Accessories,700,900,1
BL54,Chennai,Naga,28,08/09/2019,Ordered,On Shop,0,Wallet,Accessories,600,800,1
BL54,Bangalore,Mahesh,28,08/09/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL55,Bangalore,Ganesh,28,08/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL56,Hyderabad,Kumar,28,08/09/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL57,Chennai,Vijay,28,08/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL58,Bangalore,Sunil,28,08/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL58,Hyderabad,Naga,28,08/09/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL59,Hyderabad,Rajiv,28,08/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL59,Chennai,Mahesh,28,08/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL60,Chennai,Naga,28,08/09/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL61,Bangalore,Mahesh,28,08/09/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL62,Bangalore,Ganesh,28,08/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL63,Chennai,Kumar,28,08/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL64,Chennai,Vijay,28,08/09/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL64,Hyderabad,Sunil,28,08/09/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL65,Hyderabad,Naga,28,08/09/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL65,Chennai,Mahesh,28,08/09/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL66,Bangalore,Ganesh,28,08/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL66,Bangalore,Kumar,28,08/09/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL66,Bangalore,Vijay,28,08/09/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL67,Chennai,Sunil,28,08/09/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL68,Chennai,Naga,28,08/09/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL68,Chennai,Rajiv,28,08/09/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL69,Bangalore,Mahesh,28,08/09/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL69,Hyderabad,Naga,28,08/09/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL70,Bangalore,Mahesh,28,08/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL70,Hyderabad,Ganesh,28,08/09/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL70,Hyderabad,Kumar,28,08/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL71,Chennai,Vijay,28,08/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL71,Hyderabad,Sunil,28,08/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL72,Hyderabad,Naga,28,08/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL73,Bangalore,Mahesh,28,08/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL74,Hyderabad,Ganesh,28,08/09/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL74,Hyderabad,Kumar,28,08/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL74,Chennai,Vijay,28,08/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL75,Hyderabad,Sunil,28,08/09/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL75,Hyderabad,Naga,28,08/09/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL75,Chennai,Rajiv,28,08/09/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL76,Hyderabad,Mahesh,28,08/09/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL76,Hyderabad,Naga,28,08/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL77,Hyderabad,Mahesh,28,09/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL78,Hyderabad,Ganesh,28,09/09/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL79,Chennai,Kumar,28,09/09/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL79,Hyderabad,Vijay,28,09/09/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL80,Hyderabad,Sunil,28,09/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL80,Bangalore,Naga,28,09/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL81,Chennai,Mahesh,28,09/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL81,Bangalore,Ganesh,28,09/09/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL82,Hyderabad,Kumar,28,09/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL83,Bangalore,Vijay,28,09/09/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL83,Bangalore,Sunil,28,09/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL83,Bangalore,Naga,28,09/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL83,Bangalore,Rajiv,28,09/09/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL84,Hyderabad,Mahesh,28,09/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL85,Bangalore,Naga,28,09/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL85,Chennai,Mahesh,28,09/09/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL86,Bangalore,Ganesh,28,09/09/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL86,Bangalore,Kumar,28,09/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL87,Bangalore,Vijay,28,09/09/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL88,Chennai,Sunil,28,09/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL89,Bangalore,Naga,28,09/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL91,Hyderabad,Mahesh,28,09/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL92,Bangalore,Ganesh,28,09/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL93,Bangalore,Kumar,28,09/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL94,Hyderabad,Vijay,28,09/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL94,Chennai,Sunil,28,09/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL94,Chennai,Naga,28,09/09/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL94,Chennai,Rajiv,28,09/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL94,Chennai,Mahesh,28,09/09/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL94,Hyderabad,Naga,28,09/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL94,Chennai,Mahesh,28,09/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,3
BL95,Bangalore,Ganesh,28,09/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL95,Bangalore,Kumar,28,09/09/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL95,Bangalore,Vijay,28,09/09/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL95,Bangalore,Sunil,28,09/09/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL95,Hyderabad,Naga,28,09/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL95,Hyderabad,Mahesh,28,09/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL95,Hyderabad,Ganesh,28,09/09/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL96,Hyderabad,Kumar,28,09/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL97,Hyderabad,Vijay,28,09/09/2019,Ordered,On Shop,0,Wallet,Accessories,700,900,1
BL97,Bangalore,Sunil,28,09/09/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL98,Bangalore,Naga,28,09/09/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL98,Chennai,Rajiv,28,09/09/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL99,Chennai,Mahesh,28,09/09/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL99,Bangalore,Naga,28,09/09/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL100,Hyderabad,Mahesh,28,09/09/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL100,Hyderabad,Ganesh,28,09/09/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL101,Bangalore,Kumar,28,10/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL101,Chennai,Vijay,28,10/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL102,Hyderabad,Sunil,28,10/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL102,Hyderabad,Naga,28,10/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL103,Hyderabad,Mahesh,28,10/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL104,Hyderabad,Ganesh,28,10/09/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL105,Bangalore,Kumar,28,10/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL106,Chennai,Vijay,28,10/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL106,Bangalore,Sunil,28,10/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL106,Hyderabad,Naga,28,10/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL106,Chennai,Rajiv,28,10/09/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL107,Bangalore,Mahesh,28,10/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL107,Hyderabad,Naga,28,10/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL107,Bangalore,Mahesh,28,10/09/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL108,Chennai,Ganesh,28,10/09/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL108,Hyderabad,Kumar,28,10/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL108,Chennai,Vijay,28,10/09/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL109,Bangalore,Sunil,28,10/09/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL110,Chennai,Naga,28,10/09/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL110,Chennai,Mahesh,28,10/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL110,Bangalore,Ganesh,28,10/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL110,Hyderabad,Kumar,28,10/09/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL110,Chennai,Vijay,28,10/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL110,Chennai,Sunil,28,10/09/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL110,Hyderabad,Naga,28,10/09/2019,Ordered,Online Order,0,Tshirt,Semi Formal,400,600,1
BL111,Bangalore,Rajiv,28,10/09/2019,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,1
BL111,Chennai,Mahesh,28,10/09/2019,Ordered,Online Order,0,Wallet,Accessories,300,500,1
BL112,Chennai,Naga,28,10/09/2019,Ordered,Online Order,0,Tshirt,Semi Formal,400,600,1
BL113,Bangalore,Mahesh,28,10/09/2019,Ordered,Online Order,0,Shirt  PE,Semi Formal,600,800,1
BL114,Bangalore,Ganesh,28,10/09/2019,Ordered,Online Order,0,Jeans  Zara,Casual Wear,700,900,1
BL114,Bangalore,Kumar,28,10/09/2019,Ordered,Online Order,0,Chain,Accessories,400,600,1
BL115,Bangalore,Vijay,28,10/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL116,Hyderabad,Sunil,28,10/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL117,Chennai,Naga,28,10/09/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL117,Hyderabad,Mahesh,28,10/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL118,Hyderabad,Ganesh,28,10/09/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL119,Hyderabad,Kumar,28,10/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL119,Hyderabad,Vijay,28,10/09/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL120,Bangalore,Sunil,28,10/09/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL120,Bangalore,Naga,28,10/09/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL121,Chennai,Rajiv,28,10/09/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL121,Bangalore,Mahesh,28,10/09/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL122,Bangalore,Naga,28,11/09/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL122,Hyderabad,Mahesh,28,11/09/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL123,Chennai,Ganesh,28,11/09/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL123,Bangalore,Kumar,28,11/09/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL123,Bangalore,Vijay,28,11/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL124,Bangalore,Sunil,28,11/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL124,Bangalore,Naga,28,11/09/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL127,Chennai,Mahesh,28,11/09/2019,Ordered,On Shop,0,Wallet,Accessories,600,800,1
BL127,Chennai,Ganesh,28,11/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL127,Bangalore,Kumar,28,11/09/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL128,Hyderabad,Vijay,28,11/09/2019,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,3
BL129,Chennai,Sunil,28,11/09/2019,Ordered,Online Order,0,shirt,Formal,650,850,1
BL130,Chennai,Naga,28,11/09/2019,Ordered,Online Order,0,Chain,Accessories,400,600,1
BL130,Chennai,Rajiv,28,11/09/2019,Ordered,Online Order,0,Chain,Accessories,400,600,1
BL131,Hyderabad,Mahesh,28,11/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL131,Chennai,Naga,28,11/09/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL132,Chennai,Mahesh,28,11/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL132,Bangalore,Ganesh,28,11/09/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL133,Chennai,Kumar,28,11/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL134,Hyderabad,Vijay,28,11/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL135,Bangalore,Sunil,28,11/09/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL136,Chennai,Naga,28,11/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL136,Bangalore,Mahesh,28,11/09/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL136,Chennai,Ganesh,28,11/09/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL138,Bangalore,Kumar,28,11/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL139,Chennai,Vijay,28,12/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL141,Hyderabad,Sunil,28,12/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL141,Bangalore,Naga,28,12/09/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL142,Bangalore,Rajiv,28,12/09/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL143,Bangalore,Mahesh,28,12/09/2019,Ordered,Online Order,0,Tshirt,Semi Formal,400,600,1
BL143,Hyderabad,Naga,28,12/09/2019,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,1
BL144,Chennai,Mahesh,28,12/09/2019,Ordered,Online Order,0,Jeans  Zara,Casual Wear,700,900,1
BL145,Hyderabad,Ganesh,28,12/09/2019,Ordered,Online Order,0,Shirt  Arrow,Formal,1000,1200,1
BL145,Chennai,Kumar,28,12/09/2019,Ordered,Online Order,0,Wallet,Accessories,300,500,1
BL145,Hyderabad,Vijay,28,12/09/2019,Ordered,Online Order,0,Tshirt,Semi Formal,400,600,1
BL146,Hyderabad,Sunil,28,12/09/2019,Ordered,Online Order,0,Tshirt,Semi Formal,400,600,1
BL146,Hyderabad,Naga,28,12/09/2019,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,1
BL147,Bangalore,Mahesh,28,12/09/2019,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,1
BL148,Hyderabad,Ganesh,28,12/09/2019,Ordered,On Shop,0,Wallet,Accessories,700,900,1
BL148,Chennai,Kumar,28,12/09/2019,Ordered,On Shop,0,Chain,Accessories,400,600,1
BL149,Bangalore,Vijay,28,12/09/2019,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,1
BL149,Bangalore,Sunil,28,12/09/2019,Ordered,Online Order,0,Tshirt,Semi Formal,400,600,1
BL149,Chennai,Naga,28,12/09/2019,Ordered,Online Order,0,Jeans  Zara,Casual Wear,700,900,1
BL150,Bangalore,Rajiv,28,12/09/2019,Ordered,Online Order,0,Tshirt,Semi Formal,400,600,1
BL151,Bangalore,Mahesh,28,12/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL152,Chennai,Naga,28,12/09/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
